# Wavelength (A, vacuuum),  Transmission,   Error in transmission
10825.0236 1.00125575391650 0.00212782758577
10825.0818 1.00128050090648 0.00212830723465
10825.1400 0.99906583396660 0.00212695453716
10825.1983 0.99976523259683 0.00212968575026
10825.2565 1.00181604648887 0.00213261341199
10825.3147 1.00227624289120 0.00213517273883
10825.3729 1.00203298043204 0.00214216992315
10825.4311 1.00170964692228 0.00216389299535
10825.4893 0.99931996563627 0.00219768366281
10825.5475 0.99866542042671 0.00222627928032
10825.6056 1.00029396301276 0.00224976735907
10825.6638 1.00055192832275 0.00226104228253
10825.7220 0.99989056481467 0.00225748219182
10825.7801 1.00072488561464 0.00224702642916
10825.8383 1.00018971513007 0.00222902732864
10825.8964 0.99903184702692 0.00220518505427
10825.9546 0.99959151278509 0.00217549001149
10826.0127 0.99946126725682 0.00214616846115
10826.0708 1.00009835231146 0.00212795149380
10826.1290 1.00086086326106 0.00211952855607
10826.1871 1.00131532864267 0.00211731440129
10826.2452 1.00410621409583 0.00211920748633
10826.3033 1.00389617508350 0.00211836100106
10826.3614 1.00214596951882 0.00211556505615
10826.4195 1.00173718120414 0.00211485388995
10826.4776 1.00149259762270 0.00211488724116
10826.5357 1.00148041314532 0.00211482002724
10826.5938 1.00237633202174 0.00211609647755
10826.6518 1.00283752433888 0.00211601626561
10826.7099 1.00139934668871 0.00211298486667
10826.7679 1.00154025172683 0.00211107155404
10826.8260 1.00178593991347 0.00210999706412
10826.8841 1.00377751083090 0.00210735910770
10826.9421 1.00270951719693 0.00210266101867
10827.0001 1.00242023520439 0.00209972588786
10827.0582 1.00089907133810 0.00209498626886
10827.1162 1.00063133236727 0.00209161490458
10827.1742 0.99960783696052 0.00208884074195
10827.2322 0.99803843592210 0.00208550482730
10827.2902 0.99911168766980 0.00208345843457
10827.3482 0.99827650634491 0.00208232253219
10827.4062 0.99849724086978 0.00208159449598
10827.4642 0.99943669618181 0.00208302138522
10827.5222 1.00106303852744 0.00208852743278
10827.5802 1.00096206483290 0.00209235802904
10827.6381 1.00179678872826 0.00209449120814
10827.6961 0.99983093966054 0.00209546152713
10827.7541 0.99907706246336 0.00209951622573
10827.8120 1.00062763408877 0.00210531694793
10827.8700 1.00256795558129 0.00210633671342
10827.9279 1.00168629665368 0.00210233433567
10827.9859 0.99998275139366 0.00209829594277
10828.0438 1.00214637976177 0.00209910268127
10828.1017 1.00263632491187 0.00209978036412
10828.1596 1.00416416491655 0.00209815539580
10828.2175 1.00224566556207 0.00209629039277
10828.2755 1.00146591828047 0.00209688387869
10828.3334 1.00116267473502 0.00210114170917
10828.3913 1.00145445903846 0.00210496561202
10828.4491 1.00312594535460 0.00210805778252
10828.5070 1.00217611704279 0.00210774175764
10828.5649 1.00185291477549 0.00210639750797
10828.6228 1.00185990101813 0.00210502641450
10828.6806 0.99961746838359 0.00210254109259
10828.7385 1.00028510275838 0.00209961437274
10828.7964 0.99906613475968 0.00209792204114
10828.8542 0.99915578818996 0.00209682826198
10828.9121 0.99951547891393 0.00209731442457
10828.9699 1.00042804696558 0.00209814754109
10829.0277 1.00006339032842 0.00209804955372
10829.0855 1.00008565300696 0.00209826803783
10829.1434 1.00168555670491 0.00210010233094
10829.2012 1.00070905015076 0.00210003399084
10829.2590 1.00013467100496 0.00210058883742
10829.3168 1.00024191369498 0.00210226748916
10829.3746 1.00058682056888 0.00210397418468
10829.4324 1.00310832910100 0.00210806401951
10829.4902 1.00233068506802 0.00210937116893
10829.5479 1.00137184237687 0.00211080155700
10829.6057 0.99865087163735 0.00211106879029
10829.6635 0.99879778074977 0.00211215925403
10829.7213 0.99825429190855 0.00211201499969
10829.7790 0.99966711312655 0.00211712796985
10829.8368 0.99906467457556 0.00212343653531
10829.8945 1.00004490213349 0.00212952824551
10829.9522 1.00007375048771 0.00213422419634
10830.0100 0.99996787429399 0.00214190113081
10830.0677 0.99852202325409 0.00214876087096
10830.1254 1.00038318540649 0.00215885998898
10830.1831 1.00109976058145 0.00217001352725
10830.2409 1.00074488370668 0.00218207962174
10830.2986 1.00099085749711 0.00219492910877
10830.3563 1.00092996011759 0.00220807535954
10830.4140 1.00021264477703 0.00222190986463
10830.4716 1.00024625284087 0.00223771454874
10830.5293 1.00199881641660 0.00225687436641
10830.5870 1.00204611043283 0.00227755922441
10830.6447 0.99998878442768 0.00229052392714
10830.7023 1.00077889944087 0.00224902738762
10830.7600 0.99979976862116 0.00220060168628
10830.8176 0.99936601068029 0.00218628364706
10830.8753 0.99802707131950 0.00218990037702
10830.9329 0.99705577067851 0.00224680893938
10830.9906 0.99793896806156 0.00231895694509
10831.0482 0.99924209319050 0.00237980244618
10831.1058 0.99680453409277 0.00249510417885
10831.1634 0.99676193639895 0.00259636517232
10831.2211 0.99580632916962 0.00265172292774
10831.2787 0.99891348268911 0.00267706884133
10831.3363 0.99938708298716 0.00266180535656
10831.3939 1.00162510096336 0.00258045758895
10831.4515 0.99998549657388 0.00249733733568
10831.5090 0.99775436578451 0.00243164800132
10831.5666 0.99995414069546 0.00237625474179
10831.6242 0.99941627426584 0.00232264250659
10831.6818 0.99608740266755 0.00228600608010
10831.7393 0.99738919799145 0.00226130629030
10831.7969 0.99851235154848 0.00223929837570
10831.8544 0.99849620847942 0.00222125503993
10831.9120 0.99822124749994 0.00220789443182
10831.9695 0.99672281840555 0.00219316734324
10832.0270 0.99754245848513 0.00217834656806
10832.0846 0.99884460993338 0.00216598405456
10832.1421 0.99945246457366 0.00215690621223
10832.1996 0.99726957900610 0.00214714281133
10832.2571 0.99783697916374 0.00214042410281
10832.3146 0.99793776643398 0.00213167223994
10832.3721 0.99738302540577 0.00212162054393
10832.4296 0.99856377232410 0.00211492819828
10832.4871 0.99893926907903 0.00210924998951
10832.5446 0.99791671309288 0.00210393815669
10832.6021 0.99635914784585 0.00209819460759
10832.6595 0.99579063746173 0.00209490524033
10832.7170 0.99533822330432 0.00209316527033
10832.7745 0.99425179009438 0.00209363244213
10832.8319 0.99377716957259 0.00209699210703
